相对强度 运行#1,位置 (米 m) 运行#1,相对强度 运行#2,位置 (米 m) 运行#2,相对强度 运行#3,位置 (米 m) 运行#3,相对强度 运行#4,位置 (米 m) 运行#4
0.079437,0.088190,0.19551,0.067321,0.12074,0.039115,0.029694,0.028779
0.079132,0.088250,0.19440,0.067361,0.12369,0.039115,0.027771,0.028799
0.078827,0.088309,0.19815,0.067400,0.12299,0.039115,0.028885,0.028818
0.078629,0.088368,0.19429,0.067440,0.12135,0.039115,0.028580,0.028858
0.078323,0.088407,0.19826,0.067460,0.12277,0.039115,0.027359,0.028877
0.079041,0.088447,0.19867,0.067499,0.12236,0.039115,0.026642,0.028897
0.077209,0.088486,0.19785,0.067538,0.12083,0.039115,0.028580,0.028917
0.076599,0.088546,0.20070,0.067558,0.12125,0.039115,0.029907,0.028937
0.079239,0.088585,0.19948,0.067598,0.12054,0.039115,0.029907,0.028976
0.076797,0.088624,0.20120,0.067617,0.12094,0.039115,0.030106,0.028996
0.076996,0.088684,0.19887,0.067657,0.11861,0.039115,0.031830,0.029015
0.077408,0.088743,0.19643,0.067676,0.11697,0.039115,0.034378,0.029035
0.077606,0.088822,0.19754,0.067716,0.11911,0.039115,0.033768,0.029055
0.076599,0.088940,0.19174,0.067736,0.11983,0.039115,0.034271,0.029094
0.075378,0.089058,0.18890,0.067775,0.11891,0.039115,0.036621,0.029114
0.075577,0.089196,0.18594,0.067795,0.11963,0.039115,0.039871,0.029134
0.076385,0.089374,0.18738,0.067834,0.12146,0.039115,0.040894,0.029173
0.074661,0.089591,0.18686,0.067874,0.12166,0.039115,0.041092,0.029193
0.072632,0.089808,0.18585,0.067893,0.11963,0.039115,0.044144,0.029213
0.073029,0.090025,0.18666,0.067933,0.12155,0.039115,0.045868,0.029232
0.073639,0.090262,0.19012,0.067972,0.12257,0.039115,0.044556,0.029252
0.072021,0.090439,0.18961,0.068012,0.12135,0.039115,0.046173,0.029272
0.069061,0.090577,0.18849,0.068051,0.12003,0.039115,0.048309,0.029292
0.069473,0.090676,0.19043,0.068091,0.11963,0.039115,0.048920,0.029292
0.070084,0.090735,0.19429,0.068130,0.12024,0.039115,0.048111,0.029311
0.070084,0.090774,0.19073,0.068189,0.12003,0.039115,0.047195,0.029331
0.068253,0.090814,0.19379,0.068249,0.11800,0.039115,0.049637,0.029331
0.068665,0.090853,0.19348,0.068308,0.11739,0.039115,0.050751,0.029351
0.069778,0.090873,0.18564,0.068367,0.12003,0.039115,0.049728,0.029371
0.069275,0.090893,0.18880,0.068426,0.11902,0.039115,0.049530,0.029371
0.068451,0.090932,0.18178,0.068485,0.11800,0.039115,0.050140,0.029390
0.068253,0.090952,0.18117,0.068544,0.11963,0.039115,0.051971,0.029410
0.068863,0.090991,0.17404,0.068604,0.12268,0.039115,0.049835,0.029410
0.069168,0.091051,0.17212,0.068643,0.12146,0.039115,0.049942,0.029430
0.067337,0.091070,0.16988,0.068682,0.12308,0.039095,0.050964,0.029430
0.068054,0.091110,0.16724,0.068722,0.12105,0.039095,0.051666,0.029449
0.068863,0.091169,0.16794,0.068761,0.12155,0.039075,0.050140,0.029469
0.069275,0.091208,0.16907,0.068781,0.12155,0.039075,0.049225,0.029469
0.067642,0.091268,0.17007,0.068801,0.11778,0.039075,0.050858,0.029489
0.067032,0.091346,0.16907,0.068821,0.11911,0.039056,0.049835,0.029509
0.067642,0.091445,0.17526,0.068840,0.11922,0.039056,0.048004,0.029528
0.066620,0.091544,0.17609,0.068860,0.11993,0.039056,0.048004,0.029528
0.066422,0.091642,0.17476,0.068860,0.11922,0.039056,0.047699,0.029548
0.066727,0.091761,0.17609,0.068860,0.11861,0.039056,0.048615,0.029548
0.066422,0.091879,0.17618,0.068860,0.11963,0.039056,0.047302,0.029568
0.066116,0.091978,0.17578,0.068880,0.12003,0.039056,0.045166,0.029568
0.063675,0.092076,0.17496,0.068880,0.11952,0.039056,0.046692,0.029588
0.064789,0.092175,0.17068,0.068880,0.11942,0.039056,0.045258,0.029588
0.065002,0.092254,0.16805,0.068899,0.12177,0.039056,0.043228,0.029607
0.064697,0.092333,0.16591,0.068899,0.12196,0.039056,0.042618,0.029607
0.063568,0.092431,0.16225,0.068939,0.12177,0.039056,0.043030,0.029627
0.062958,0.092530,0.15939,0.068959,0.12003,0.039056,0.043732,0.029627
0.063782,0.092609,0.15919,0.068998,0.12227,0.039056,0.042419,0.029647
0.063873,0.092708,0.16072,0.069057,0.11942,0.039056,0.041397,0.029647
0.061646,0.092826,0.16000,0.069116,0.11861,0.039056,0.041199,0.029666
0.062256,0.092924,0.15248,0.069195,0.11778,0.039056,0.041397,0.029666
0.062958,0.093023,0.16022,0.069254,0.11841,0.039056,0.039062,0.029686
0.062653,0.093141,0.15198,0.069353,0.11647,0.039056,0.038239,0.029686
0.061539,0.093260,0.15808,0.069432,0.11555,0.039056,0.039154,0.029686
0.061646,0.093378,0.15259,0.069531,0.11505,0.039056,0.038452,0.029706
0.061737,0.093516,0.15381,0.069649,0.11728,0.039056,0.037018,0.029706
0.061340,0.093654,0.14832,0.069748,0.11789,0.039056,0.037231,0.029706
0.059601,0.093792,0.14424,0.069846,0.11636,0.039056,0.037933,0.029726
0.058990,0.093930,0.14261,0.069925,0.11931,0.039056,0.037125,0.029726
0.059906,0.094088,0.13905,0.070004,0.12003,0.039056,0.034790,0.029745
0.059204,0.094246,0.14108,0.070043,0.11861,0.039056,0.033463,0.029745
0.056763,0.094404,0.13895,0.070083,0.11922,0.039056,0.034576,0.029765
0.056656,0.094562,0.13753,0.070122,0.11810,0.039056,0.034485,0.029785
0.058182,0.094719,0.13580,0.070142,0.12064,0.039056,0.032242,0.029785
0.056458,0.094858,0.13356,0.070162,0.11993,0.039056,0.030609,0.029804
0.055832,0.094996,0.12898,0.070201,0.11728,0.039056,0.030914,0.029824
0.055832,0.095114,0.12502,0.070221,0.11769,0.039056,0.031021,0.029844
0.055542,0.095213,0.12410,0.070241,0.11597,0.039056,0.028885,0.029864
0.056244,0.095311,0.12399,0.070260,0.11617,0.039056,0.029800,0.029864
0.054306,0.095410,0.12288,0.070260,0.11473,0.039056,0.030106,0.029883
0.055237,0.095508,0.12105,0.070260,0.11444,0.039056,0.029800,0.029883
0.055237,0.095607,0.12451,0.070260,0.11626,0.039056,0.027969,0.029883
0.055237,0.095725,0.12268,0.070260,0.11688,0.039075,0.028076,0.029903
0.054626,0.095864,0.12318,0.070280,0.11697,0.039075,0.029297,0.029903
0.054214,0.095982,0.12329,0.070280,0.11719,0.039095,0.029694,0.029923
0.054825,0.096120,0.12379,0.070280,0.12094,0.039095,0.028778,0.029923
0.053802,0.096278,0.12735,0.070300,0.12166,0.039115,0.027557,0.029943
0.054016,0.096416,0.12674,0.070320,0.12094,0.039115,0.027557,0.029943
0.053299,0.096554,0.12665,0.070320,0.12064,0.039115,0.028580,0.029962
0.054520,0.096692,0.12695,0.070339,0.12033,0.039115,0.027969,0.029982
0.052780,0.096830,0.12624,0.070339,0.11841,0.039115,0.027252,0.029982
0.052780,0.096968,0.12898,0.070339,0.11708,0.039115,0.027863,0.030002
0.052994,0.097126,0.12837,0.070339,0.11606,0.039115,0.029190,0.030002
0.053711,0.097244,0.13020,0.070339,0.11353,0.039134,0.028580,0.030021
0.052490,0.097382,0.12979,0.070339,0.11261,0.039134,0.027054,0.030021
0.051468,0.097520,0.12888,0.070339,0.10823,0.039134,0.028671,0.030041
0.052689,0.097639,0.12349,0.070339,0.10640,0.039154,0.029602,0.030041
0.052780,0.097777,0.12166,0.070339,0.10803,0.039154,0.029297,0.030061
0.052490,0.097895,0.11963,0.070339,0.10873,0.039174,0.029190,0.030081
0.051880,0.098014,0.11861,0.070339,0.10660,0.039174,0.029800,0.030081
0.051468,0.098132,0.11983,0.070339,0.10823,0.039194,0.031021,0.030081
0.052689,0.098250,0.12268,0.070339,0.10365,0.039194,0.030197,0.030081
0.052490,0.098369,0.12582,0.070339,0.10162,0.039194,0.028671,0.030100
0.051056,0.098487,0.12410,0.070339,0.10010,0.039213,0.029907,0.030100
0.051163,0.098625,0.12491,0.070339,0.094910,0.039213,0.029297,0.030100
0.052780,0.098743,0.12521,0.070339,0.098969,0.039213,0.029297,0.030100
0.053101,0.098842,0.12787,0.070339,0.097046,0.039213,0.028580,0.030100
0.051773,0.098960,0.12796,0.070339,0.091248,0.039233,0.030304,0.030100
0.051971,0.099059,0.12704,0.070339,0.091446,0.039233,0.031128,0.030100
0.052277,0.099138,0.12715,0.070339,0.086868,0.039233,0.029495,0.030100
0.052383,0.099236,0.12695,0.070339,0.088089,0.039233,0.029907,0.030100
0.052078,0.099335,0.12563,0.070339,0.084625,0.039253,0.030823,0.030100
0.051163,0.099434,0.12460,0.070339,0.082489,0.039253,0.030106,0.030100
0.052887,0.099532,0.12512,0.070339,0.086761,0.039253,0.029907,0.030100
0.052994,0.099631,0.12410,0.070339,0.084839,0.039253,0.029800,0.030120
0.051468,0.099730,0.12024,0.070339,0.083923,0.039253,0.030106,0.030120
0.051361,0.099828,0.11972,0.070339,0.085236,0.039253,0.032043,0.030120
0.052582,0.099947,0.12013,0.070339,0.082489,0.039253,0.030609,0.030140
0.052277,0.10005,0.12227,0.070339,0.083817,0.039272,0.030197,0.030140
0.052582,0.10016,0.12094,0.070359,0.080353,0.039272,0.031830,0.030160
0.053406,0.10028,0.12074,0.070359,0.079956,0.039272,0.032654,0.030160
0.052490,0.10040,0.12135,0.070359,0.081268,0.039272,0.031219,0.030179
0.052887,0.10052,0.12166,0.070399,0.079544,0.039272,0.031738,0.030179
0.053299,0.10066,0.12054,0.070418,0.077713,0.039292,0.033875,0.030199
0.052887,0.10081,0.12044,0.070458,0.078125,0.039292,0.035706,0.030199
0.053802,0.10095,0.12186,0.070477,0.076187,0.039292,0.034180,0.030219
0.053497,0.10111,0.12083,0.070497,0.078323,0.039292,0.033768,0.030219
0.053406,0.10127,0.12349,0.070517,0.076187,0.039292,0.036209,0.030238
0.053497,0.10141,0.12094,0.070556,0.076996,0.039292,0.036407,0.030258
0.054306,0.10154,0.12013,0.070576,0.080963,0.039292,0.035904,0.030278
0.054520,0.10168,0.12003,0.070596,0.078934,0.039312,0.036316,0.030298
0.054306,0.10182,0.11626,0.070616,0.078125,0.039312,0.038544,0.030337
0.053497,0.10194,0.11536,0.070655,0.073944,0.039312,0.039764,0.030377
0.054626,0.10206,0.11261,0.070694,0.072021,0.039332,0.040070,0.030396
0.056046,0.10216,0.11281,0.070734,0.070190,0.039332,0.040680,0.030396
0.054626,0.10227,0.10854,0.070773,0.065308,0.039351,0.042419,0.030416
0.054413,0.10239,0.10721,0.070813,0.062454,0.039371,0.043228,0.030436
0.055832,0.10251,0.10773,0.070852,0.059296,0.039411,0.041504,0.030455
0.056046,0.10263,0.10782,0.070911,0.053192,0.039430,0.042313,0.030475
0.056656,0.10277,0.10895,0.070971,0.049530,0.039450,0.043030,0.030495
0.055939,0.10293,0.10620,0.071010,0.045166,0.039470,0.045059,0.030515
0.056656,0.10306,0.10915,0.071069,0.044037,0.039509,0.043839,0.030515
0.056244,0.10324,0.10579,0.071109,0.044037,0.039529,0.042618,0.030534
0.055237,0.10338,0.10710,0.071168,0.038849,0.039549,0.044647,0.030554
0.055740,0.10354,0.10498,0.071207,0.037018,0.039568,0.043640,0.030574
0.057678,0.10369,0.10579,0.071247,0.035706,0.039588,0.043427,0.030593
0.057877,0.10383,0.10416,0.071286,0.032547,0.039628,0.043030,0.030593
0.056854,0.10399,0.099792,0.071326,0.029999,0.039647,0.044556,0.030613
0.058380,0.10411,0.098267,0.071365,0.027969,0.039667,0.044952,0.030633
0.058685,0.10425,0.095108,0.071405,0.028671,0.039706,0.043030,0.030672
0.059097,0.10436,0.093170,0.071444,0.030716,0.039726,0.042114,0.030692
0.058182,0.10448,0.089722,0.071464,0.029083,0.039746,0.042114,0.030732
0.057571,0.10458,0.089615,0.071503,0.030304,0.039766,0.041199,0.030771
0.059814,0.10470,0.090332,0.071523,0.031937,0.039785,0.038544,0.030810
0.058594,0.10480,0.090332,0.071562,0.033966,0.039805,0.037125,0.030850
0.058487,0.10490,0.091141,0.071602,0.034988,0.039825,0.035492,0.030909
0.058594,0.10500,0.091553,0.071641,0.036209,0.039845,0.034073,0.030929
0.059814,0.10508,0.090424,0.071681,0.038651,0.039864,0.030823,0.030988
0.058990,0.10515,0.090729,0.071720,0.041397,0.039884,0.029907,0.031008
0.058884,0.10523,0.089920,0.071760,0.044250,0.039904,0.030304,0.031047
0.058487,0.10533,0.085754,0.071799,0.049332,0.039923,0.029602,0.031087
0.059601,0.10543,0.089111,0.071838,0.053192,0.039943,0.028076,0.031106
0.059814,0.10553,0.085449,0.071878,0.062866,0.039963,0.027557,0.031126
0.058884,0.10563,0.083923,0.071937,0.068665,0.039983,0.028381,0.031146
0.059906,0.10573,0.081482,0.071996,0.080963,0.040022,0.029190,0.031166
0.060211,0.10580,0.080048,0.072055,0.091446,0.040042,0.028168,0.031166
0.060516,0.10590,0.080154,0.072095,0.096634,0.040061,0.027664,0.031185
0.059509,0.10598,0.078522,0.072134,0.10751,0.040081,0.027557,0.031205
0.059814,0.10606,0.077820,0.072174,0.11098,0.040121,0.028076,0.031205
0.061035,0.10612,0.077911,0.072213,0.11383,0.040140,0.027466,0.031205
0.061340,0.10618,0.078018,0.072233,0.12807,0.040180,0.027359,0.031225
0.060013,0.10622,0.078125,0.072233,0.13132,0.040200,0.028992,0.031225
0.060730,0.10626,0.076294,0.072233,0.14912,0.040239,0.029907,0.031225
0.060516,0.10630,0.078827,0.072233,0.15961,0.040259,0.028076,0.031225
0.060318,0.10634,0.079849,0.072233,0.16519,0.040298,0.027145,0.031225
0.060120,0.10638,0.079239,0.072233,0.17903,0.040318,0.028076,0.031225
0.060730,0.10642,0.078827,0.072233,0.18869,0.040338,0.028168,0.031225
0.061646,0.10646,0.077606,0.072233,0.19643,0.040357,0.026749,0.031244
0.060928,0.10650,0.078323,0.072233,0.20670,0.040397,0.027145,0.031264
0.059906,0.10655,0.076797,0.072233,0.20833,0.040417,0.028778,0.031284
0.060623,0.10659,0.075775,0.072233,0.21779,0.040436,0.029999,0.031304
0.061539,0.10665,0.077209,0.072213,0.22420,0.040456,0.028778,0.031343
0.061234,0.10671,0.077209,0.072174,0.23010,0.040476,0.030609,0.031363
0.061539,0.10677,0.076599,0.072174,0.23499,0.040495,0.031525,0.031382
0.061127,0.10681,0.075684,0.072174,0.23885,0.040515,0.032959,0.031402
0.061234,0.10685,0.075470,0.072174,0.24168,0.040535,0.031128,0.031422
0.062256,0.10689,0.076492,0.072174,0.24606,0.040535,0.031219,0.031422
0.060318,0.10693,0.074768,0.072174,0.24556,0.040555,0.033051,0.031422
0.060516,0.10697,0.075378,0.072174,0.24811,0.040594,0.032654,0.031442
0.062149,0.10701,0.076385,0.072194,0.25330,0.040614,0.033051,0.031442
0.061234,0.10703,0.079742,0.072233,0.25583,0.040634,0.032242,0.031442
0.061127,0.10707,0.080658,0.072233,0.26031,0.040653,0.033051,0.031442
0.061737,0.10709,0.080566,0.072233,0.26123,0.040673,0.033875,0.031461
0.062042,0.10711,0.079041,0.072233,0.26601,0.040693,0.032745,0.031461
0.061646,0.10713,0.078323,0.072233,0.26468,0.040712,0.032745,0.031481
0.060516,0.10715,0.076797,0.072253,0.26590,0.040732,0.034180,0.031501
0.060318,0.10719,0.073242,0.072253,0.26398,0.040772,0.035095,0.031501
0.062866,0.10721,0.076294,0.072253,0.26479,0.040791,0.034790,0.031521
0.062653,0.10724,0.075882,0.072253,0.26285,0.040831,0.034073,0.031540
0.061234,0.10726,0.074768,0.072253,0.26163,0.040850,0.036621,0.031540
0.061127,0.10730,0.074158,0.072253,0.25899,0.040890,0.037537,0.031560
0.062653,0.10734,0.074554,0.072253,0.25685,0.040929,0.035095,0.031560
0.061646,0.10738,0.076187,0.072253,0.25543,0.040969,0.035294,0.031580
0.060318,0.10744,0.074554,0.072253,0.24709,0.041008,0.036316,0.031599
0.061035,0.10748,0.075165,0.072253,0.24474,0.041048,0.036926,0.031619
0.062866,0.10754,0.076904,0.072253,0.23793,0.041107,0.036209,0.031639
0.063065,0.10760,0.077515,0.072253,0.23152,0.041146,0.035706,0.031659
0.060318,0.10766,0.076797,0.072253,0.22653,0.041166,0.036819,0.031659
0.060822,0.10770,0.076385,0.072272,0.20772,0.041186,0.036621,0.031678
0.062866,0.10772,0.076599,0.072272,0.20273,0.041225,0.036011,0.031678
0.062561,0.10776,0.078934,0.072292,0.19826,0.041245,0.036209,0.031678
0.061035,0.10778,0.076080,0.072312,0.19073,0.041265,0.037628,0.031678
0.061432,0.10782,0.073746,0.072351,0.18716,0.041284,0.037323,0.031698
0.062149,0.10784,0.075989,0.072371,0.17465,0.041304,0.036514,0.031698
0.063782,0.10788,0.074051,0.072410,0.16560,0.041324,0.035294,0.031698
0.061432,0.10790,0.073334,0.072450,0.16092,0.041344,0.037018,0.031698
0.061127,0.10794,0.070190,0.072470,0.15645,0.041363,0.037933,0.031718
0.062256,0.10797,0.070999,0.072509,0.15869,0.041363,0.036407,0.031718
0.063370,0.10799,0.070282,0.072549,0.16205,0.041383,0.035492,0.031738
0.061935,0.10803,0.070084,0.072588,0.15970,0.041383,0.036514,0.031757
0.062347,0.10805,0.068970,0.072608,0.15767,0.041383,0.036316,0.031777
0.062759,0.10807,0.070587,0.072627,0.15523,0.041403,0.034790,0.031797
0.062454,0.10811,0.070801,0.072647,0.15268,0.041403,0.033463,0.031836
0.061127,0.10813,0.071198,0.072667,0.14658,0.041423,0.035095,0.031856
0.061844,0.10817,0.070694,0.072687,0.14038,0.041423,0.032852,0.031895
0.062653,0.10819,0.070587,0.072706,0.13284,0.041442,0.031738,0.031915
0.062958,0.10825,0.071503,0.072726,0.12624,0.041462,0.031128,0.031935
0.061539,0.10829,0.069061,0.072746,0.11800,0.041482,0.031433,0.031974
0.061340,0.10833,0.068054,0.072766,0.10732,0.041521,0.031433,0.031974
0.062866,0.10837,0.068146,0.072785,0.098969,0.041541,0.030106,0.031994
0.062042,0.10843,0.068054,0.072805,0.087173,0.041580,0.029297,0.031994
0.061844,0.10849,0.066833,0.072825,0.083511,0.041600,0.030411,0.032014
0.061432,0.10855,0.066620,0.072844,0.076187,0.041639,0.030823,0.032014
0.062454,0.10859,0.066528,0.072864,0.072830,0.041659,0.029694,0.032014
0.062149,0.10865,0.066925,0.072884,0.065201,0.041659,0.028580,0.032014
0.061737,0.10870,0.065918,0.072904,0.065704,0.041679,0.031128,0.032014
0.062759,0.10876,0.064896,0.072923,0.065002,0.041699,0.031631,0.032014
0.062866,0.10880,0.067749,0.072963,0.066010,0.041699,0.029907,0.032014
0.062958,0.10882,0.067642,0.072983,0.064087,0.041718,0.028992,0.032014
0.061646,0.10886,0.067642,0.073002,0.059814,0.041718,0.030197,0.032014
0.062561,0.10888,0.066223,0.073022,0.056046,0.041738,0.029388,0.032014
0.063065,0.10890,0.067947,0.073042,0.058182,0.041738,0.028992,0.032014
0.063370,0.10892,0.067139,0.073061,0.056351,0.041738,0.028778,0.032033
0.062256,0.10896,0.065811,0.073101,0.054932,0.041758,0.029800,0.032033
0.061737,0.10900,0.065002,0.073121,0.054718,0.041758,0.029495,0.032053
0.063568,0.10904,0.064484,0.073140,0.054108,0.041758,0.028168,0.032053
0.062347,0.10910,0.065613,0.073160,0.055130,0.041778,0.028473,0.032073
0.061646,0.10914,0.065201,0.073160,0.055939,0.041797,0.029190,0.032093
0.062256,0.10920,0.063477,0.073199,0.063568,0.041817,0.029800,0.032093
0.062759,0.10924,0.064087,0.073219,0.062454,0.041817,0.028076,0.032093
0.063065,0.10932,0.065308,0.073259,0.060318,0.041837,0.028275,0.032112
0.061340,0.10938,0.064087,0.073278,0.066010,0.041876,0.029694,0.032112
0.061646,0.10943,0.063263,0.073318,0.060211,0.041896,0.029083,0.032112
0.062958,0.10949,0.064896,0.073357,0.058289,0.041916,0.027359,0.032112
0.062958,0.10955,0.065201,0.073416,0.054932,0.041955,0.027145,0.032112
0.061935,0.10961,0.064789,0.073456,0.051163,0.041995,0.028381,0.032112
0.061844,0.10967,0.062653,0.073495,0.042313,0.042014,0.028076,0.032112
0.063065,0.10971,0.063782,0.073555,0.039764,0.042034,0.027466,0.032112
0.062958,0.10977,0.064484,0.073594,0.038147,0.042054,0.027771,0.032112
0.061340,0.10981,0.063980,0.073633,0.034576,0.042073,0.028168,0.032112
0.061539,0.10985,0.063477,0.073693,0.033661,0.042093,0.028473,0.032112
0.062653,0.10989,0.064178,0.073752,0.036209,0.042093,0.028275,0.032112
0.062958,0.10995,0.064896,0.073791,0.032959,0.042113,0.027145,0.032112
0.062958,0.10999,0.062866,0.073850,0.033356,0.042113,0.029083,0.032112
0.062149,0.11001,0.063568,0.073910,0.033264,0.042113,0.028275,0.032112
0.062759,0.11003,0.064392,0.073949,0.032440,0.042113,0.027252,0.032112
0.062149,0.11005,0.064178,0.073969,0.032547,0.042133,0.026443,0.032112
0.062042,0.11007,0.064178,0.074008,0.030823,0.042133,0.028275,0.032112
0.061432,0.11009,0.064697,0.074028,0.030411,0.042133,0.028275,0.032112
0.063263,0.11012,0.064484,0.074048,0.031326,0.042133,0.027054,0.032112
0.062958,0.11014,0.063980,0.074067,0.030518,0.042133,0.027771,0.032112
0.061432,0.11018,0.063477,0.074067,0.031021,0.042133,0.028381,0.032112
0.062866,0.11020,0.062866,0.074087,0.030197,0.042133,0.028168,0.032112
0.063675,0.11024,0.063782,0.074107,0.031128,0.042133,0.027969,0.032112
0.062653,0.11028,0.065399,0.074107,0.030914,0.042133,0.026855,0.032112
0.062256,0.11030,0.064178,0.074127,0.031021,0.042133,0.027466,0.032112
0.061737,0.11034,0.064697,0.074146,0.031021,0.042152,0.028275,0.032112
0.063065,0.11036,0.064590,0.074166,0.031738,0.042152,0.027664,0.032112
0.062653,0.11040,0.065811,0.074186,0.032349,0.042172,0.027557,0.032112
0.061935,0.11042,0.065308,0.074225,0.028992,0.042192,0.028275,0.032112
0.062256,0.11048,0.063980,0.074265,0.029495,0.042212,0.027969,0.032112
0.063370,0.11052,0.064392,0.074324,0.030716,0.042212,0.027145,0.032112
0.062759,0.11060,0.066833,0.074363,0.032852,0.042231,0.027664,0.032112
0.062149,0.11066,0.065506,0.074422,0.036514,0.042231,0.028992,0.032112
0.061844,0.11072,0.065308,0.074462,0.032440,0.042251,0.028778,0.032112
0.062866,0.11078,0.065704,0.074521,0.038345,0.042251,0.028168,0.032112
0.062561,0.11083,0.065918,0.074561,0.034485,0.042271,0.027863,0.032112
